"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"AGRO","Adecoagro S.A.","7.5","916630162.5","n/a","1994","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/agro",
"GRO","Agria Corporation","1.06","58706298","n/a","2007","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/gro",
"ALCO","Alico, Inc.","43.46","317016492.78","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/alco",
"MO","Altria Group","35.26","70825673100.68","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/mo",
"DIT","AMCON Distributing Company","76.9","47917543.5","n/a","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/dit",
"ALN","American Lorain Corporation","1.25","43270892.5","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/aln",
"ANFI","Amira Nature Foods Ltd","6.61","235748294","n/a","1999","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/anfi",
"BUD","Anheuser-Busch Inbev SA","99.23","159363380000","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/bud",
"AXE","Anixter International Inc.","68.92","2238486175.12","n/a","n/a","Consumer Non-Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/axe",
"BNNY","Annie&#39;s, Inc.","38.25","663191466.75","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/bnny",
"ATR","AptarGroup, Inc.","56.39","3736762521.56","n/a","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/atr",
"ADM","Archer-Daniels-Midland Company","33.32","21950936978.32","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/adm",
"AWI","Armstrong World Industries Inc","53.26","3145677324.86","n/a","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/awi",
"ARW","Arrow Electronics, Inc.","39.15","4150431578.7","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/arw",
"AVT","Avnet, Inc.","33.94","4649278129.22","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/avt",
"AVP","Avon Products, Inc.","20.61","8909291170.98","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/avp",
"BGS","B&G Foods, Inc.","29.34","1550876370.48","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/bgs",
"BEAM","Beam Inc.","61.14","9807774934.2","n/a","1987","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/beam",
"BEBE","bebe stores, inc.","4.54","376159066.8","n/a","1998","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/bebe",
"BDE","Black Diamond, Inc.","9.02","286502819.24","n/a","1996","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/bde",
"SAM","Boston Beer Company, Inc. (The)","155.48","2000413609.48","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/sam",
"BDBD","Boulder Brands, Inc.","8.42","501023393.72","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/bdbd",
"BERY","BPC Acquisition Corp","18","2035213758","n/a","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/bery",
"LND","Brasilagro Cia Brasileira De Propriedades Agricolas","4.95","289190880","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/lnd",
"BRFS","BRF-Brasil Foods S.A.","22.83","19918564206.18","n/a","n/a","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/brfs",
"BRID","Bridgford Foods Corporation","8.02","73431336.54","n/a","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/brid",
"BTI","British American Tobacco p.l.c.","108.64","104863259138.4","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/bti",
"BF/A","Brown Forman Corporation","71.8699","0","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/bf/a",
"BF/B","Brown Forman Corporation","69.68","0","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/bf/b",
"BWS","Brown Shoe Company, Inc.","16.04","688612694.64","n/a","n/a","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/bws",
"BG","Bunge Limited","69.49","10184174563.77","n/a","2001","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/bg",
"CVGW","Calavo Growers, Inc.","28.68","425812906.44","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/cvgw",
"ELY","Callaway Golf Company","6.92","491932025.56","n/a","1992","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/ely",
"CALM","Cal-Maine Foods, Inc.","42.81","1028955431.19","n/a","1996","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/calm",
"CPB","Campbell Soup Company","45.19","14197477011.39","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/cpb",
"CRI","Carter&#39;s, Inc.","59.3","3519350572.7","n/a","2003","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/cri",
"ROX","Castle Brands, Inc.","0.295","32030818.57","n/a","2006","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/rox",
"CAW","CCA Industries, Inc.","3.95","27865045.9","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/caw",
"CEDC","Central European Distribution Corporation","0.1899","15526537.7148","n/a","1998","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/cedc",
"CERE","Ceres, Inc.","3.07","76142097.02","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/cere",
"CHKE","Cherokee Inc.","12.85","107942145.95","n/a","1983","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/chke",
"CMFO","China Marine Food Group Limited","0.78","23183921.28","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/cmfo",
"BORN","China New Borun Corporation","1.41","36272250","n/a","2010","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/born",
"XNY","China Xiniya Fashion Limited","1.33","76844407.5","n/a","2010","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/xny",
"CQB","Chiquita Brands International, Inc.","7.37","341995055.27","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/cqb",
"CTAS","Cintas Corporation","44.25","5455415367.75","n/a","1983","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/ctas",
"COH","Coach, Inc.","50","14039188350","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/coh",
"KOF","Coca Cola Femsa S.A.B. de C.V.","169.68","34454275682.4","n/a","1993","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/kof",
"CCH","COCA COLA HELLENIC BOTTLING CO","25.39","9306793542.73","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/cch",
"COKE","Coca-Cola Bottling Co. Consolidated","60.54","558801696.06","n/a","1972","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/coke",
"KO","Coca-Cola Company (The)","40.86","182101497316.56","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/ko",
"CCE","Coca-Cola Enterprises, Inc.","36.72","10155410177.76","n/a","1986","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/cce",
"JVA","Coffee Holding Co., Inc.","6.59","41993516.31","n/a","2005","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/jva",
"CL","Colgate-Palmolive Company","117.72","54989207713.44","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/cl",
"COLM","Columbia Sportswear Company","59.02","2015034753.16","n/a","1998","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/colm",
"ABV","Companhia de Bebidas das Americas - AmBev","41.31","128852582220","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/abv",
"CCU","Compania Cervecerias Unidas, S.A.","32.5","5175671670","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/ccu",
"CAG","ConAgra Foods, Inc.","34.6","14360107200","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/cag",
"STZ","Constellation Brands Inc","48.57","8919733575.75","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/stz",
"STZ/B","Constellation Brands Inc","48.64","0","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/stz/b",
"CMT","Core Molding Technologies Inc","8.74","63544475.9","n/a","1992","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/cmt",
"CORE","Core-Mark Holding Company, Inc.","52.03","598360661.03","n/a","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/core",
"CZZ","Cosan Limited","19.11","5172835927.35","n/a","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/czz",
"COT","Cott Corporation","10.1","975779240.6","n/a","1992","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/cot",
"BREW","Craft Brew Alliance, Inc.","7.54","142410415.42","n/a","1994","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/brew",
"CROX","Crocs, Inc.","15.51","1366970592.9","n/a","2006","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/crox",
"CRMB","Crumbs Bake Shop, Inc.","2.6","30753717.8","n/a","n/a","Consumer Non-Durables","Food Chains","http://www.nasdaq.com/symbol/crmb",
"CRMBU","Crumbs Bake Shop, Inc.","2.8","0","n/a","n/a","Consumer Non-Durables","Food Chains","http://www.nasdaq.com/symbol/crmbu",
"CRMBW","Crumbs Bake Shop, Inc.","0.115","0","n/a","n/a","Consumer Non-Durables","Food Chains","http://www.nasdaq.com/symbol/crmbw",
"CRVP","Crystal Rock Holdings, Inc.","1","21374011","n/a","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/crvp",
