"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"TRMB","Trimble Navigation Limited","28.55","3650460556.8","n/a","1990","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/trmb",
"TRN","Trinity Industries, Inc.","41.76","3306477121.92","n/a","n/a","Capital Goods","Railroads","http://www.nasdaq.com/symbol/trn",
"TGI","Triumph Group, Inc.","79.65","3992001289.2","n/a","1996","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/tgi",
"TRW","TRW Automotive Holdings Corporation","54","6485405184","n/a","2004","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/trw",
"USCR","U S Concrete, Inc.","13.31","177518052.14","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/uscr",
"UFPT","UFP Technologies, Inc.","18.89","127839057.28","n/a","1993","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/ufpt",
"UNXL","Uni-Pixel, Inc.","26.85","268041428.85","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/unxl",
"UAMY","United States Antimony Corporation","1.48","91607154.48","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/uamy",
"UTX","United Technologies Corporation","93.71","86050447189.59","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/utx",
"PANL","Universal Display Corporation","30.03","1387738281.93","n/a","1996","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/panl",
"UQM","UQM TECHNOLOGIES INC","0.72","26656525.44","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/uqm",
"USG","USG Corporation","28.08","3046001194.08","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/usg",
"VMI","Valmont Industries, Inc.","144.53","3866258581.33","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/vmi",
"VICR","Vicor Corporation","4.99","139778792.18","n/a","1983","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/vicr",
"VIDE","Video Display Corporation","3.83","28980116.3","n/a","1985","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/vide",
"VSH","Vishay Intertechnology, Inc.","12.56","1801045156.4","n/a","1973","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/vsh",
"VPG","Vishay Precision Group, Inc.","14.42","192808349.16","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/vpg",
"VC","Visteon Corporation","55.32","2872529170.8","n/a","1986","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/vc",
"WNC","Wabash National Corporation","9.35","640069901.9","n/a","1991","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/wnc",
"WBC","Wabco Holdings Inc.","66.31","4165124194.72","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/wbc",
"WAT","Waters Corporation","93.03","7967687289.87","n/a","1995","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/wat",
"WTS","Watts Water Technologies, Inc.","45.8","1317310317.2","n/a","1986","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/wts",
"WAIR","Wesco Aircraft Holdings, Inc.","14.11","1313519724.55","n/a","n/a","Capital Goods","Wholesale Distributors","http://www.nasdaq.com/symbol/wair",
"WAB","Westinghouse Air Brake Technologies Corporation","100","4809394900","n/a","1995","Capital Goods","Railroads","http://www.nasdaq.com/symbol/wab",
"WTT","Wireless Telecom Group,  Inc.","1.82","43384395.6","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/wtt",
"WOR","Worthington Industries, Inc.","30.11","2134211162.47","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/wor",
"XYL","Xylem Inc.","27.85","5186050793.05","n/a","n/a","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/xyl",
"ZIGO","Zygo Corporation","15.54","287694832.74","n/a","n/a","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/zigo",
