"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"KFH","KKR Financial Holdings LLC","28.66","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/kfh",
"KFI","KKR Financial Holdings LLC","27.9","0","n/a","2005","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/kfi",
"KFN","KKR Financial Holdings LLC","10.83","2217820152.93","n/a","2005","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/kfn",
"KCG","Knight Capital Group, Inc.","3.75","807738480","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/kcg",
"LTS","Ladenburg Thalmann Financial Services Inc","1.61","295404203.92","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/lts",
"LSBK","Lake Shore Bancorp, Inc.","11.9","70437670.8","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lsbk",
"LBAI","Lakeland Bancorp, Inc.","9.59","286350514.38","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lbai",
"LKFN","Lakeland Financial Corporation","26.15","429500178.15","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lkfn",
"LARK","Landmark Bancorp Inc.","20.55","60073301.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lark",
"LPSB","LaPorte Bancorp, Inc.","10.31","63976127.5","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lpsb",
"LAZ","Lazard Ltd.","32.96","4010530545.28","n/a","2005","Finance","Investment Managers","http://www.nasdaq.com/symbol/laz",
"LCNB","LCNB Corporation","17.1","130322554.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lcnb",
"LM","Legg Mason, Inc.","31.43","4053081045.44","n/a","1983","Finance","Investment Managers","http://www.nasdaq.com/symbol/lm",
"JZT","Lehman ABS Corp","26.01","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jzt",
"CVB","Lehman ABS Corporation","10.8081","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cvb",
"CWZ","Lehman ABS Corporation","27.3","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cwz",
"JBJ","Lehman ABS Corporation","25.28","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbj",
"JBK","Lehman ABS Corporation","24.4","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbk",
"JBO","Lehman ABS Corporation","25.2","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbo",
"JZC","Lehman ABS Corporation","24.8","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jzc",
"JZJ","Lehman ABS Corporation","26","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jzj",
"JZV","Lehman ABS Corporation","26","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jzv",
"XFP","Lehman ABS Corporation","25.335","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/xfp",
"XFR","Lehman ABS Corporation","26.3","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/xfr",
"XKE","Lehman ABS Corporation","8.88","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/xke",
"XKO","Lehman ABS Corporation","11.2689","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/xko",
"HYK","Lehman ABS Corporation","25","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hyk",
"HYL","Lehman ABS Corporation","24.91","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hyl",
"KCC","Lehman ABS Corporation","28.05","0","n/a","1995","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/kcc",
"KTH","Lehman ABS Corporation","31.85","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/kth",
"KTN","Lehman ABS Corporation","30.1","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ktn",
"KTP","Lehman ABS Corporation","17.75","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ktp",
"XVG","Lehman ABS Corporation","26.14","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/xvg",
"JZK","Lehman ABS Corporation","25.378","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jzk",
"JZL","Lehman ABS Corporation","25.95","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jzl",
"JBI","Lehman ABS Cp 7.857%","26.15","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbi",
"LPHI","Life Partners Holdings Inc","3.69","68809156.92","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/lphi",
"LNC","Lincoln National Corporation","31.21","8472368469.44","n/a","1971","Finance","Life Insurance","http://www.nasdaq.com/symbol/lnc",
"LNC^","Lincoln National Corporation","485.11","0","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/lnc^",
"LYG","Lloyds Banking Group Plc","2.86","49197396934.4","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/lyg",
"LNBB","LNB Bancorp, Inc.","8.31","66017581.74","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lnbb",
"L","Loews Corporation","43.97","17170544027.27","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/l",
"LABC","Louisiana Bancorp, Inc.","17.08","48988890.16","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/labc",
"LPLA","LPL Financial Holdings Inc.","32.88","3499789187.76","n/a","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/lpla",
"LSBI","LSB Financial Corp.","21","32675412","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lsbi",
"MBTF","M B T Financial Corp","3.855","69007260.18","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbtf",
"MTB","M&T Bank Corporation","101.09","13014001696.74","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mtb",
"MCBC","Macatawa Bank Corporation","5.65","153701611.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mcbc",
"MFNC","Mackinac Financial Corporation","9.03","50205526.77","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mfnc",
"BMA","Macro Bank Inc.","15.28","908373324.48","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bma",
"MCBK","Madison County Financial, Inc.","16.02","51152725.08","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/mcbk",
"MGYR","Magyar Bancorp, Inc.","5.03","29210940.32","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/mgyr",
"MHLD","Maiden Holdings, Ltd.","10.38","751839478.62","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhld",
"MHNA","Maiden Holdings, Ltd.","26.97","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mhna",
"MHNB","Maiden Holdings, Ltd.","27","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mhnb",
"MSFG","MainSource Financial Group, Inc.","13.78","280102270.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/msfg",
"MLVF","Malvern Bancorp, Inc.","11.83","77586735.59","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/mlvf",
"LOAN","Manhattan Bridge Capital, Inc","1.279","5459359.061","n/a","1997","Finance","Finance Companies","http://www.nasdaq.com/symbol/loan",
"MN","Manning & Napier, Inc.","16.28","221161732.44","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/mn",
"MFC","Manulife Financial Corp","13.89","25387107736.71","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/mfc",
"MKL","Markel Corporation","514.1","4950831839.5","n/a","1986","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mkl",
"MKTX","MarketAxess Holdings, Inc.","37.91","1417071099.16","n/a","2004","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/mktx",
"MRLN","Marlin Business Services Corp.","22.42","285948715.6","n/a","2003","Finance","Major Banks","http://www.nasdaq.com/symbol/mrln",
"VAC","Marriot Vacations Worldwide Corporation","42.5","1493750857.5","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/vac",
"MMC","Marsh & McLennan Companies, Inc.","37.3","20531632592.2","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/mmc",
"MLP","Maui Land & Pineapple Company, Inc.","4","75054044","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/mlp",
"MFLR","Mayflower Bancorp, Inc.","10.28","21219009.68","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mflr",
"MBFI","MB Financial Inc.","24.02","1315794966.82","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbfi",
"MBI","MBIA, Inc.","11.02","2127383328.78","n/a","1987","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mbi",
"MHP","McGraw-Hill Companies, Inc. (The)","51.93","14631934778.01","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mhp",
"MIG","Meadowbrook Insurance Group, Inc.","7.19","358688960.81","n/a","1995","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mig",
"TAXI","Medallion Financial Corp.","13.92","298768815.84","n/a","1996","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/taxi",
"MBWM","Mercantile Bank Corporation","16.64","144855376.64","n/a","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/mbwm",
"MBVT","Merchants Bancshares, Inc.","29.52","185673360.96","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbvt",
"MCY","Mercury General Corporation","39.4","2163921953.8","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mcy",
"EBSB","Meridian Interstate Bancorp, Inc.","18.24","403811803.2","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ebsb",
"IPB","Merrill Lynch & Co., Inc.","27.09","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ipb",
"MER^D","Merrill Lynch & Co., Inc.","25.46","0","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/mer^d",
"MER^E","Merrill Lynch & Co., Inc.","25.38","0","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/mer^e",
"MER^F","Merrill Lynch & Co., Inc.","25.42","0","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/mer^f",
"PIY","Merrill Lynch Depositor, Inc.","25.8","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/piy",
"PKH","Merrill Lynch Depositor, Inc.","25.44","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pkh",
"PYY","Merrill Lynch Depositor, Inc.","25.2","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pyy",
"PZB","Merrill Lynch Depositor, Inc.","25.2499","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pzb",
"CASH","Meta Financial Group, Inc.","27.68","151935215.52","n/a","1993","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cash",
"MET","MetLife, Inc.","36.39","39912528018.99","n/a","2000","Finance","Life Insurance","http://www.nasdaq.com/symbol/met",
"MLG","MetLife, Inc.","25.67","0","n/a","1992","Finance","Life Insurance","http://www.nasdaq.com/symbol/mlg",
"MLU","MetLife, Inc.","48.23","0","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/mlu",
"METR","Metro Bancorp, Inc","16.79","237277371.35","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/metr",
"MCBI","MetroCorp Bancshares, Inc.","10.22","191381508.5","n/a","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/mcbi",
"MIL","MFC Industrial Ltd.","8.29","518557124.54","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/mil",
"MTG","MGIC Investment Corporation","5.45","1105032021.05","n/a","1987","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mtg",
"MFI","MicroFinancial Incorporated","8.14","118038791.2","n/a","1999","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/mfi",
"MPB","Mid Penn Bancorp","11.34","39573016.56","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mpb",
"MBRG","Middleburg Financial Corporation","18.6","131177504.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbrg",
"MSL","MidSouth Bancorp","15.55","174763122.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/msl",
"MOFG","MidWestOne Financial Group, Inc.","23.47","199459419.48","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mofg",
"MTU","Mitsubishi UFJ Financial Group Inc","6.61","93511798134.85","n/a","1992","Finance","Commercial Banks","http://www.nasdaq.com/symbol/mtu",
"MFG","Mizuho Financial Group, Inc.","4.47","53817012227.97","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mfg",
"MNRK","Monarch Financial Holdings, Inc.","10.5","109153516.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mnrk",
"MRH","Montpelier Re Holdings Ltd.","26.25","1419744243.75","n/a","2002","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mrh",
"MCO","Moody&#39;s Corporation","52.99","11802632903.88","n/a","1993","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mco",
"MS","Morgan Stanley","21.74","42628293693.98","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ms",
"MSJ","Morgan Stanley","25.48","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/msj",
"MSZ","Morgan Stanley","25.18","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/msz",
"MWG","Morgan Stanley","25.15","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mwg",
"MWO","Morgan Stanley","25.01","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mwo",
"MWR","Morgan Stanley","25.22","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mwr",
"MORN","Morningstar, Inc.","67.32","3128334077.88","n/a","2005","Finance","Investment Managers","http://www.nasdaq.com/symbol/morn",
"MOVE","Move, Inc.","11.02","436376285.48","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/move",
"HJL","MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14","24.9325","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hjl",
"HJN","MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14","24.91","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hjn",
"HJV","MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14","16.7","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hjv",
"HJJ","MS Structured Asset Corp SATURNS Goldman Sachs","25.07","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hjj",
"HJR","MS Structured Asset Corp.","25.2201","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hjr",
"MSBF","MSB Financial Corp.","7.02","35211877.74","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/msbf",
"MFSF","MutualFirst Financial Inc.","14.65","103741440.55","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mfsf",
"NASB","NASB Financial Inc.","21.72","170884576.08","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nasb",
"NBHC","National Bank Holdings Corporation","18.37","961024823.22","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nbhc",
"NBG","National Bank of Greece SA","0.635","607117456.07","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/nbg",
"NKSH","National Bankshares, Inc.","32.95","228935743.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nksh",
"NFP","National Financial Partners Corporation","23.26","927503385.68","n/a","2003","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/nfp",
"NATL","National Interstate Corporation","28.37","556774442.05","n/a","2005","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/natl",
"NPBC","National Penn Bancshares, Inc.","10.43","1517897706.57","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/npbc",
"NRC","National Rural Utilities Cooperative Finance Corp","25.742","0","n/a","n/a","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/nrc",
"NRU","National Rural Utilities Cooperative Finance Corp","25.5","0","n/a","n/a","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/nru",
"NSEC","National Security Group, Inc.","8.25","20349450","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/nsec",
"NWLI","National Western Life Insurance Company","173.48","630559205.68","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/nwli",
"NSM","Nationstar Mortgage Holdings Inc.","34.75","3143107615","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/nsm",
"NW^C","Natl Westminster Pfd","25.56","0","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/nw^c",
"NVSL","Naugatuck Valley Financial Corporation","7.04","49295544.32","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nvsl",
"NBTF","NB&T FINANCIAL GROUP INC","19.39","66241029.33","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/nbtf",
"NBTB","NBT Bancorp Inc.","21.44","944527257.92","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nbtb",
"NNI","Nelnet, Inc.","32.88","1529834162.64","n/a","2003","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/nni",
"UEPS","Net 1 UEPS Technologies, Inc.","7.13","325131358.23","n/a","2005","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ueps",
"NTSP","NetSpend Holdings, Inc.","15.96","1108708051.08","n/a","2010","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ntsp",
"NCBC","New Century Bancorp, Inc. (NC)","6.355","43954395.63","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ncbc",
"NHTB","New Hampshire Thrift Bancshares, Inc.","13.05","92191581.45","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nhtb",
"NYCB","New York Community Bancorp, Inc.","13.7","6032847224.4","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/nycb",
"NBBC","NewBridge Bancorp","5.94","168956635.32","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nbbc",
"NFSB","Newport Bancorp, Inc.","17.49","61210137.78","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nfsb",
"NEWS","NewStar Financial, Inc.","13.05","644612606.1","n/a","2006","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/news",
"NICK","Nicholas Financial, Inc.","14.55","176431684.95","n/a","1995","Finance","Finance Companies","http://www.nasdaq.com/symbol/nick",
"NOAH","Noah Holdings Ltd.","7.2","402661238.4","n/a","2010","Finance","Investment Managers","http://www.nasdaq.com/symbol/noah",
"NMR","Nomura Holdings Inc ADR","6.9","25558105052.4","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/nmr",
"NOVB","North Valley Bancorp","17.73","121187954.16","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/novb",
"NBN","Northeast Bancorp","9.69","100615543.29","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nbn",
"NECB","Northeast Community Bancorp, Inc.","6.24","78903252.48","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/necb",
"NTRS","Northern Trust Corporation","54.58","13053204451.56","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ntrs",
"NFBK","Northfield Bancorp, Inc.","11.52","670496474.88","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nfbk",
"NRIM","Northrim BanCorp Inc","22.59","147120085.8","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nrim",
"NWBI","Northwest Bancshares, Inc.","12.47","1168661103.17","n/a","2009","Finance","Major Banks","http://www.nasdaq.com/symbol/nwbi",
"NWFL","Norwood Financial Corp.","30.34","100156071.82","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nwfl",
"CFD","Nuveen Diversified Commodity Fund","19.89","183370683.6","n/a","1998","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cfd",
"CTF","Nuveen Long/Short Commodity Total Return Fund","19.75","371300000","n/a","1986","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ctf",
"NYX","NYSE Euronext, Inc.","37.58","9120666000","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/nyx",
"BKOR","Oak Ridge Financial Services, Inc.","4.18","7559300.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bkor",
"OVLY","Oak Valley Bancorp (CA)","8.05","63713576.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ovly",
"OAK","Oaktree Capital Group, LLC","51.05","7706166832.85","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/oak",
"OBAF","OBA Financial Services, Inc.","18.95","81491973.6","n/a","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/obaf",
"OSHC","Ocean Shore Holding Co.","14.91","103685869.56","n/a","1993","Finance","Savings Institutions","http://www.nasdaq.com/symbol/oshc",
"OCFC","OceanFirst Financial Corp.","14.03","249300318.67","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ocfc",
"OZM","Och-Ziff Capital Management Group LLC","9.51","1425630738.45","n/a","2007","Finance","Investment Managers","http://www.nasdaq.com/symbol/ozm",
"OFED","Oconee Federal Financial Corp.","15.5","97036897.5","n/a","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ofed",
"OCN","Ocwen Financial Corporation","37.25","5052744885.5","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ocn",
"OVBC","Ohio Valley Banc Corp.","18.84","76531923.36","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ovbc",
"OLBK","Old Line Bancshares, Inc.","13.3","91044245.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/olbk",
"ONB","Old National Bancorp Capital Trust I","13.25","1339061734.75","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/onb",
"OPOF","Old Point Financial Corporation","12.09","59954418.81","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/opof",
"ORI","Old Republic International Corporation","12.82","3326662940.98","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ori",
"OSBC","Old Second Bancorp, Inc.","3.25","45774066","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/osbc",
"OSBCP","Old Second Bancorp, Inc.","9.57","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/osbcp",
"OABC","OmniAmerican Bancorp, Inc.","24.59","281410517.36","n/a","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/oabc",
"OB","OneBeacon Insurance Group, Ltd.","13.62","1299159757.98","n/a","2006","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ob",
"ONFC","Oneida Financial Corp.","12.405","87140113.38","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/onfc",
"OPY","Oppenheimer Holdings, Inc.","18.68","254197402.64","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/opy",
"OBAS","Optibase Ltd.","5.0101","19133827.4151","n/a","1999","Finance","Real Estate","http://www.nasdaq.com/symbol/obas",
"OPHC","OptimumBank Holdings, Inc.","0.442","13927950.842","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ophc",
"OFG","Oriental Financial Group, Inc.","15.07","687464751.93","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ofg",
"OFG^A","Oriental Financial Group, Inc.","25.15","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ofg^a",
"ORIT","Oritani Financial Corp.","15","680745465","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/orit",
"IX","Orix Corp Ads","76.61","168957226200","n/a","n/a","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/ix",
"ORRF","Orrstown Financial Services Inc","14.81","119736080.53","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/orrf",
"PCBK","Pacific Continental Corporation (Ore)","10.77","192083897.76","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pcbk",
"PMBC","Pacific Mercantile Bancorp","6","100064514","n/a","2000","Finance","Major Banks","http://www.nasdaq.com/symbol/pmbc",
"PPBI","Pacific Premier Bancorp Inc","12.64","195130391.84","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ppbi",
"PACW","PacWest Bancorp","28.12","1008604279.44","n/a","1999","Finance","Major Banks","http://www.nasdaq.com/symbol/pacw",
"PLMT","Palmetto Bancshares, Inc. (SC)","13.92","177653331.84","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/plmt",
"PRK","Park National Corporation","67.97","1047552688.42","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/prk",
"PSTB","Park Sterling Corporation","5.53","246500662.45","n/a","2010","Finance","Major Banks","http://www.nasdaq.com/symbol/pstb",
"PKBK","Parke Bancorp, Inc.","7.24","38979385.32","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pkbk",
"PRE","PartnerRe Ltd.","92","5368705448","n/a","1993","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/pre",
"PBHC","Pathfinder Bancorp, Inc.","13","34036366","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/pbhc",
"PNBK","Patriot National Bancorp Inc.","1.5","57720171","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pnbk",
"PLCC","Paulson Capital Corp.","0.7999","4613011.3015","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/plcc",
"PGC","Peapack-Gladstone Financial Corporation","14.58","131123990.7","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/pgc",
"PWOD","Penns Woods Bancorp, Inc.","39.65","152208697.55","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pwod",
"PEBO","Peoples Bancorp Inc.","20.87","225274807.91","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pebo",
