"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"BMY^","Bristol-Myers Squibb Company","570.1","0","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/bmy^",
"CADX","Cadence Pharmaceuticals, Inc.","6.48","555132968.64","n/a","1985","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cadx",
"CBM","Cambrex Corporation","12.01","359547537.47","n/a","1987","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cbm",
"CRME","Cardiome Pharma Corporation","0.365","22758367.215","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/crme",
"KMX","CarMax Inc","42.38","9669815061.14","n/a","1997","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/kmx",
"CASY","Caseys General Stores, Inc.","55.68","2134214789.76","n/a","1983","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/casy",
"CPRX","Catalyst Pharmaceutical Partners, Inc.","0.4536","18788423.6232","n/a","2006","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cprx",
"CELG","Celgene Corporation","116.72","48875851853.84","n/a","1987","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/celg",
"CELGZ","Celgene Corporation","7.1","0","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/celgz",
"CTIC","Cell Therapeutics, Inc.","1.07","117497495.01","n/a","1997","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ctic",
"CLSN","Celsion Corporation","0.97","49307945.01","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clsn",
"CEMP","Cempra, Inc.","6.23","155150512.02","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cemp",
"CENT","Central Garden & Pet Company","8.97","439111567.44","n/a","1993","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/cent",
"CENTA","Central Garden & Pet Company","8.81","308823370.11","n/a","n/a","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/centa",
"CTHR","Charles & Colvard Ltd","3.83","75315705.25","n/a","1980","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/cthr",
"CCF","Chase Corporation","18.6","168624865.8","n/a","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/ccf",
"CKP","Checkpoint Systms, Inc.","12.23","498720504.65","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/ckp",
"CEMI","Chembio Diagnostics, Inc.","4.47","41508929.58","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cemi",
"CCXI","ChemoCentryx, Inc.","13.715","504269471.81","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ccxi",
"CNAM","China Armco Metals, Inc.","0.37","8689186.56","n/a","n/a","Consumer Durables","Steel/Iron Ore","http://www.nasdaq.com/symbol/cnam",
"CBP","China Botanic Pharmaceutical Inc.","0.55","20481744.8","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cbp",
"CHGS","China GengSheng Minerals, Inc.","0.25","6700761","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/chgs",
"CPHI","China Pharma Holdings, Inc.","0.273","11897219.061","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cphi",
"CPGI","China Shengda Packaging Group, Inc.","1.09","42281983.99","n/a","2010","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/cpgi",
"CRC","Chromcraft Revington, Inc.","0.6524","4234278.8964","n/a","1992","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/crc",
"CLX","Clorox Company (The)","87.36","11440845212.16","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/clx",
"CLVS","Clovis Oncology, Inc.","29.53","774143803.59","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clvs",
"CBRX","Columbia Laboratories, Inc.","0.5801","50763003.8733","n/a","1988","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cbrx",
"CTB","Cooper Tire & Rubber Company","24.41","1545387873.02","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/ctb",
"CPRT","Copart, Inc.","33.39","4186609223.58","n/a","1994","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/cprt",
"CORT","Corcept Therapeutics Incorporated","1.77","176671222.5","n/a","1982","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cort",
"CRMD","CorMedix Inc","0.8","9505903.2","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/crmd",
"CRTX","Cornerstone Therapeutics Inc.","7.21","192645165.23","n/a","2004","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/crtx",
"CNDO","Coronado Biosciences, Inc.","9.98","259714370.32","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cndo",
"ATX","Cross (A.T.) Company","13.27","151112682.34","n/a","n/a","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/atx",
"CCK","Crown Holdings, Inc.","41.1","5900223237.3","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/cck",
"CBST","Cubist Pharmaceuticals, Inc.","45.86","2977109671","n/a","1996","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cbst",
"CPIX","Cumberland Pharmaceuticals Inc.","5","95506580","n/a","2009","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cpix",
"CYAN","Cyanotech Corporation","4.27","23331015.26","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/cyan",
"CYCC","Cyclacel Pharmaceuticals, Inc.","5.31","57516746.49","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cycc",
"CYCCP","Cyclacel Pharmaceuticals, Inc.","9.09","11027460.78","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cyccp",
"CYTK","Cytokinetics, Incorporated","1.13","165503719.97","n/a","2004","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cytk",
"DAKT","Daktronics, Inc.","10.07","426578089.6","n/a","1994","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/dakt",
"DARA","DARA Biosciences, Inc.","0.8202","20505788.2122","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/dara",
"DLX","Deluxe Corporation","41.99","2139283089.58","n/a","n/a","Consumer Durables","Publishing","http://www.nasdaq.com/symbol/dlx",
"DNDN","Dendreon Corporation","4.6","725638955.4","n/a","2000","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/dndn",
"DEPO","Depomed, Inc.","5.43","306640206.99","n/a","1995","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/depo",
"RDY","Dr. Reddy&#39;s Laboratories Ltd","35","5944189825","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rdy",
"DRTX","Durata Therapeutics, Inc.","8.47","155882616.89","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/drtx",
"DRRX","Durect Corporation","1.38","140596853.64","n/a","2000","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/drrx",
"DVAX","Dynavax Technologies Corporation","2.4","438926431.2","n/a","2004","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/dvax",
"ECTY","Ecotality, Inc.","1.11","26369499.66","n/a","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/ecty",
"EDUC","Educational Development Corporation","3.78","15009261.12","n/a","n/a","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/educ",
"ELN","Elan Corporation, plc","11.73","6978758057.28","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/eln",
"LLY","Eli Lilly and Company","56.82","64188340608.9","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lly",
"EBS","Emergent Biosolutions, Inc.","13.2","474221761.2","n/a","2006","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ebs",
"ENTA","Enanta Pharmaceuticals, Inc.","20.8","350200468.8","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/enta",
"ENDP","Endo Health Solutions Inc.","34.24","3799689737.28","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/endp",
"ECYT","Endocyte, Inc.","13.44","482838693.12","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ecyt",
"EGT","Entertainment Gaming Asia Incorporated","1.98","59448830.76","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/egt",
"ERB","ERBA Diagnostics, Inc.","0.7254","31669673.5134","n/a","1983","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/erb",
"ESE","ESCO Technologies Inc.","39.43","1041311365.02","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/ese",
"ETH","Ethan Allen Interiors Inc.","32.35","933561055.45","n/a","1993","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/eth",
"CLWT","Euro Tech Holdings Company Limited","2.8","6242958.4","n/a","1997","Consumer Durables","Diversified Electronic Products","http://www.nasdaq.com/symbol/clwt",
"XLS","Exelis Inc.","11.16","2099520052.92","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/xls",
"FLML","Flamel Technologies S.A.","4.42","106271341.8","24043290","1996","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/flml",
"FLXS","Flexsteel Industries, Inc.","24.2","171276637.4","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/flxs",
"FRX","Forest Laboratories, Inc.","37.49","9982996382.54","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/frx",
"FELE","Franklin Electric Co., Inc.","31.2","737954100","n/a","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/fele",
"FURX","Furiex Pharmaceuticals, Inc.","35.45","355042278.65","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/furx",
"FBN","Furniture Brands International, Inc.","1.1","61946043.5","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/fbn",
"GALT","Galectin Therapeutics Inc.","3.63","58475996.7","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/galt",
"GALTU","Galectin Therapeutics Inc.","8.49","0","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/galtu",
"GALTW","Galectin Therapeutics Inc.","0.85","0","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/galtw",
"GALE","Galena Biopharma, Inc.","2.08","172780716.16","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gale",
"GNRC","Generac Holdlings Inc.","35.15","2399992719.7","n/a","2010","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/gnrc",
"GENT","Gentium SpA","8","81339856","10167482","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gent",
"GNVC","GenVec, Inc.","1.38","17868633.3","n/a","2000","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gnvc",
"GERN","Geron Corporation","1.16","151466613.72","n/a","1996","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gern",
"GSK","GlaxoSmithKline PLC","47.07","127032421106.88","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gsk",
"GAI","Global-Tech Advanced Innovations Inc.","6.72","20432005.44","n/a","1971","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/gai",
"GPK","Graphic Packaging Holding Company","7.45","2588947838.65","n/a","1987","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/gpk",
"GEF","Greif Bros. Corporation","52.42","2488295677.22","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/gef",
"GRFS","Grifols, S.A.","28.68","2676733969.08","93331031","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/grfs",
"GPI","Group 1 Automotive, Inc.","59.13","1344059668.44","n/a","1997","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/gpi",
"GTXI","GTx, Inc.","4.04","254082835.64","n/a","2004","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gtxi",
"HWKN","Hawkins, Inc.","39.75","419934701.25","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/hwkn",
"HELE","Helen of Troy Limited","38","1207626700","n/a","1971","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/hele",
"MLHR","Herman Miller, Inc.","25.78","1507802387.76","n/a","1970","Consumer Durables","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/mlhr",
"HI","Hillenbrand Inc","24.95","1564020191","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/hi",
"HITK","Hi-Tech Pharmacal Co., Inc.","34.33","465892430","n/a","1992","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/hitk",
"HNI","HNI Corporation","33.73","1532933819.89","n/a","n/a","Consumer Durables","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/hni",
"HOFT","Hooker Furniture Corporation","16.38","176021216.28","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/hoft",
"HZNP","Horizon Pharma, Inc.","2.41","149292865.27","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/hznp",
"HSP","Hospira Inc","30.57","5056986826.59","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/hsp",
"HDSN","Hudson Technologies, Inc.","3.74","92309307.42","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/hdsn",
"HPTX","Hyperion Therapeutics, Inc.","25.29","505155585.51","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/hptx",
"IDSY","I.D. Systems, Inc.","6.04","73032321.76","n/a","1999","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/idsy",
"IBIO","iBio, Inc.","0.61","29137927.95","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ibio",
"IDIX","Idenix Pharmaceuticals, Inc.","3.8","509040130.2","n/a","2004","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/idix",
"IMUC","ImmunoCellular Therapeutics, Ltd.","2.46","126779054.46","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/imuc",
"IMGN","ImmunoGen, Inc.","16.19","1363554568.56","n/a","1989","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/imgn",
"IPXL","Impax Laboratories, Inc.","16.06","1099473558.26","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ipxl",
"IMMY","Imprimis Pharmaceuticals, Inc.","5.945","52840646.25","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/immy",
"INFI","Infinity Pharmaceuticals, Inc.","47.5","2263120685","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/infi",
"INWK","InnerWorkings, Inc.","14.06","706124089.82","n/a","2006","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/inwk",
"IPHS","Innophos Holdings, Inc.","54.6","1191965502","n/a","2006","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/iphs",
"INSM","Insmed, Inc.","7.1","224099273.8","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/insm",
"IPCI","Intellipharmaceutics International Inc.","1.66","29725515.42","n/a","1994","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ipci",
"ICPT","Intercept Pharmaceuticals, Inc.","35.23","585317032.95","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/icpt",
"TILE","Interface, Inc.","18.18","1202903515.8","n/a","1978","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/tile",
"ITMN","InterMune, Inc.","8.93","847598281.53","n/a","2000","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/itmn",
"IGT","International Game Technology","16.22","4288567983.78","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/igt",
"IRDM","Iridium Communications Inc","6.7","513178875.4","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/irdm",
"IRDMZ","Iridium Communications Inc","1.26","0","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/irdmz",
"IRBT","iRobot Corporation","25.26","704068191","n/a","2005","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/irbt",
"IRWD","Ironwood Pharmaceuticals, Inc.","17.64","1904884117.92","n/a","2010","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/irwd",
